item_id,item_name,brand,desc_item,i_type,likes,dislikes,exp_date,spm_id,cost,department,size
10947,arcu. Aliquam ultrices iaculis odio.,National,PREMIUM COOKIES (EX: PEPPERIDG,COOKIES/CONES,,,2020-07-11 ,1,62.57,GROCERY,9 OZ
10948,metus vitae velit egestas,National,SALAD DRESSING MIXES,SALD DRSNG/SNDWCH SPRD,,,2020-10-06 ,1,75.11,GROCERY,1 OZ
10949,erat nonummy,National,PARTY EVERYDAY,GREETING CARDS/WRAP/PARTY SPLY,,,2021-02-06 ,1,88.17,DRUG GM, 
10950,pede blandit congue. In,National,READING GLASSES,GLASSES/VISION AIDS,,,2020-10-24 ,1,84.17,DRUG GM, 
10951,"rutrum, justo. Praesent",National,DISPOSABLE FOILWARE,DISPOSIBLE FOILWARE,,,2020-10-09 ,1,19.69,DRUG GM,3PK
10952,facilisi. Sed neque. Sed eget,Private,PLASTIC TRASH BAGS,FD WRAPS/BAGS/TRSH BG,,,2020-09-15 ,1,14.3,GROCERY,33 GAL
10953,blandit,National,NOODLE SIDE DISH MIXES,DRY BN/VEG/POTATO/RICE,,,2021-02-26 ,1,50.41,GROCERY,5.1 OZ
10954,malesuada. Integer id,Private,LADIES SHEER HOSIERY,HOSIERY/SOCKS,,,2020-12-18 ,1,31.86,DRUG GM, 
10955,erat,National,CAN DOGFD GOURMET/SUPER PREM (,DOG FOODS,,,2021-03-10 ,1,18.07,GROCERY,3.5 OZ
10956,"dis parturient montes, nascetur ridiculus",National,ABRASIVES,HOUSEHOLD CLEANG NEEDS,,,2021-01-31 ,1,32.95,GROCERY,14 OZ
10957,"vel, venenatis vel,",National,HAIR CONDITIONERS AND RINSES,HAIR CARE PRODUCTS,,,2021-01-18 ,1,41.85,DRUG GM, 
10958,Suspendisse commodo tincidunt nibh.,National,LINKS - COOKED,BREAKFAST SAUSAGE/SANDWICHES,,,2020-09-14 ,1,2.81,MEAT-PCKGD,8 OZ
10959,ornare. In faucibus. Morbi,National,MAINSTREAM WHITE BREAD,BAKED BREAD/BUNS/ROLLS,,,2021-05-26 ,1,54.98,GROCERY,20 OZ
10960,mus.,National,DANDRUFF-MEDICATED SHAMPOOS,HAIR CARE PRODUCTS,,,2020-08-10 ,1,79.75,DRUG GM,7 OZ
10961,Cum,National,NATURAL CHEESE RANDOM WT,CHEESE,,,2021-03-21 ,1,12.8,GROCERY,10 LB
10962,dui. Cras pellentesque. Sed dictum.,Private,DRY & SPRAY STARCH,LAUNDRY ADDITIVES,,,2020-09-24 ,1,21.42,GROCERY, 
10963,quam. Curabitur vel lectus. Cum,National,SUPER PREMIUM WINES,DOMESTIC WINE,,,2020-08-30 ,1,81.26,GROCERY,750 ML
10964,"dui lectus rutrum urna, nec",National,MEAT - CAN/POUCH,PREPARED/PKGD FOODS,,,2020-09-14 ,1,75.8,NUTRITION,1.5 OZ
10965,"laoreet, libero et",National,SPRINKLERS,LAWN AND GARDEN SHOP,,,2021-01-30 ,1,12.47,DRUG GM, 
10966,orci. Ut sagittis lobortis,National,SEAFOOD-FRE-RAW FINFISH-OTHER,SEAFOOD-FRESH,,,2020-12-14 ,1,62.47,SEAFOOD, 
10967,"non, vestibulum nec, euismod in,",National,CHOICE BEEF,BEEF,,,2020-10-18 ,1,71.28,MEAT, 
10968,est ac facilisis,National,PUDDING&GELATIN CUPS/CANS,DRY MIX DESSERTS,,,2020-07-11 ,1,61.76,GROCERY,14 OZ
10969,libero. Morbi accumsan,National,CANDY BARS (SINGLES)(INCLUDING,CANDY - CHECKLANE,,,2020-10-05 ,1,79.36,DRUG GM, 
10970,"consequat, lectus sit amet luctus",National,ROLLS: CROISSANTS/BREADSTICKS,ROLLS,,,2020-11-26 ,1,63.16,PASTRY, 
10971,dolor egestas rhoncus. Proin nisl,National,HOLIDAY ARRANGEMENTS,FLORAL-FRESH CUT,,,2020-09-22 ,1,99.77,FLORAL, 
10972,blandit congue. In scelerisque scelerisque,National,MAINSTREAM WHEAT/MULTIGRAIN BR,BAKED BREAD/BUNS/ROLLS,,,2020-10-23 ,1,32.33,GROCERY,20 OZ
10973,"at, nisi. Cum",National,POPCORN - MICROWAVE,POPCORN,,,2020-10-31 ,1,19.96,PRODUCE,16 OZ
10974,ornare,National,CARDS SEASONAL,GREETING CARDS/WRAP/PARTY SPLY,,,2020-09-10 ,1,34.69,DRUG GM, 
10975,et ultrices posuere cubilia,National,YOGURT NOT MULTI-PACKS,YOGURT,,,2020-12-22 ,1,8.7,GROCERY,6 OZ
10976,"mollis. Phasellus libero mauris, aliquam",National,SOFT LENS - CHEMICAL,EYE AND EAR CARE PRODUCTS,,,2021-01-18 ,1,45.92,DRUG GM, 
10977,"dolor, tempus non,",Private,WILD BIRD SEED,BIRD SEED,,,2020-12-16 ,1,64,GROCERY,10 LB
10978,"sem semper erat, in consectetuer",National,SPECIALTY COOKIES,COOKIES/CONES,,,2020-07-30 ,1,35.93,GROCERY,6.88 OZ
10979,ac libero nec,National,ORGANIC CARROTS,ORGANICS FRUIT & VEGETABLES,,,2020-10-16 ,1,10.58,PRODUCE,2 LB
10980,dolor dapibus gravida. Aliquam,National,MAYBELLINE,MAKEUP AND TREATMENT,,,2020-10-17 ,1,30.39,COSMETICS, 
10981,a mi fringilla mi,National,NOVELTIES,HALLOWEEN,,,2021-03-27 ,1,8.5,DRUG GM, 
10982,ante. Vivamus,National,POPULAR 750ML WINES,DOMESTIC WINE,,,2021-01-18 ,1,28.94,GROCERY,750 ML
10983,"urna convallis erat, eget",National,SUPER PREMIUM WINES,DOMESTIC WINE,,,2020-11-24 ,1,50.91,GROCERY,750 ML
10984,Quisque,National,PREPAID WIRELESS CARDS,PREPAID WIRELESS&ACCESSORIES,,,2020-07-04 ,1,42.4,DRUG GM, 
10985,"amet,",National,COUGH SYRP/LOZNG-DRP/XPCTRNT,COLD AND FLU,,,2021-03-12 ,1,92.49,DRUG GM, 
10986,tristique senectus et netus et,National,GROUND DECAFFINATED,COFFEE,,,2020-12-01 ,1,86,GROCERY,1.75 OZ
10987,convallis convallis dolor.,National,MEAT:HAM BULK,DELI MEATS,,,2020-10-12 ,1,32.12,DELI, 
10988,sit amet,National,BABY JUICES,BABY FOODS,,,2020-11-24 ,1,80.21,DRUG GM,32 OZ
10989,fermentum convallis ligula. Donec,National,NON-CRBNTD DRNKING/MNERAL WATE,WATER - CARBONATED/FLVRD DRINK,,,2021-06-08 ,1,36.25,GROCERY,20 OZ
10990,mauris erat eget ipsum.,National,ONE HOUR PROCESSING,IN-STORE PHOTOFINISHING,,,2020-11-10 ,1,19.53,DRUG GM, 
10991,Integer in,National,PICKLD VEG PEPPERS ETC,PICKLE/RELISH/PKLD VEG,,,2021-04-23 ,1,97.92,GROCERY,13 OZ
10992,"volutpat ornare, facilisis eget, ipsum.",National,SANDWICH BUNS,BAKED BREAD/BUNS/ROLLS,,,2021-04-30 ,1,51.36,GROCERY,15 OZ
10993,Proin velit. Sed malesuada,National,FROZEN CAKES/ALL TYPES INCLUDI,FROZEN PIE/DESSERTS,,,2020-07-26 ,1,45.63,GROCERY,19.6 OZ
10994,"amet, faucibus ut,",National,READING GLASSES,GLASSES/VISION AIDS,,,2020-11-15 ,1,65.08,DRUG GM, 
10995,Mauris eu turpis.,National,INFLATABLES,SPRING/SUMMER SEASONAL,,,2021-03-21 ,1,11.15,DRUG GM, 
10996,ac,National,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,2020-10-04 ,1,3.03,GROCERY,16 OZ
10997,nisi a,National,TOMATOES: STEWED/DICED/CRMD,VEGETABLES - SHELF STABLE,,,2020-11-20 ,1,11.99,GROCERY,14.5 OZ
10998,"arcu iaculis enim, sit",National,GENERAL PURPOSE BULBS,ELECTRICAL SUPPPLIES,,,2020-10-07 ,1,42.19,DRUG GM, 
10999,sagittis. Nullam,National,MACARONI & CHEESE DNRS,DINNER MXS:DRY,,,2020-10-22 ,1,94.88,GROCERY,36.25 OZ
11000,"in,",National,PAPERBACK BOOKS,BOOKSTORE,,,2020-11-17 ,1,61.24,DRUG GM, 
11001,semper auctor.,National,SCHOOL PAPER,STATIONERY & SCHOOL SUPPLIES,,,2021-05-06 ,1,91.67,DRUG GM,120 CT
11002,mauris ut mi. Duis,Private,RICE SIDE DISH MIXES DRY,DRY BN/VEG/POTATO/RICE,,,2021-02-17 ,1,90.19,GROCERY,5.7 OZ
11003,nunc,National,BREAD:TORTILLAS/PITA,BREAD,,,2021-02-01 ,1,81.6,PASTRY,12 OZ
11004,dui nec urna suscipit nonummy.,National,BEERALE -NON ALCOHOLIC,BEERS/ALES,,,2020-07-21 ,1,19.86,GROCERY,12 OZ
11005,"faucibus ut, nulla.",National,SALLY HANSEN,MAKEUP AND TREATMENT,,,2020-12-27 ,1,96.76,COSMETICS, 
11006,"Donec felis orci,",National,MISC. PET SUPPLIES,PET CARE SUPPLIES,,,2021-04-03 ,1,8.11,GROCERY, 
11007,"purus,",National,DRY SOUP,SOUP,,,2021-04-03 ,1,28.07,GROCERY,6 OZ
11008,ut nisi,National,ITALIAN WINES,IMPORTED WINE,,,2020-09-21 ,1,33.93,GROCERY,750 ML
11009,Donec,National,IRONING ACCESSORIES: BRDS/CV,IRONING AND CHEMICALS,,,2021-03-02 ,1,8.71,DRUG GM, 
11010,at lacus. Quisque,National,FEEDING ACCESSORIES BOTTLES,INFANT CARE PRODUCTS,,,2020-07-27 ,1,23.6,DRUG GM, 
11011,a ultricies,National,VITAMIN - HERBAL SUPPLEMENTS,VITAMINS,,,2021-05-14 ,1,67.09,DRUG GM, 
11012,"Phasellus nulla. Integer vulputate,",National,BROCCO-FLOWER,BROCCOLI/CAULIFLOWER,,,2021-01-12 ,1,62.03,PRODUCE,16 CT
11013,non,Private,CANNED CAT FOOD (9 LIVES/FRISK,CAT FOOD,,,2021-05-23 ,1,62.43,GROCERY,5.5 OZ
11014,"auctor, velit eget",National,PREMIUM,ICE CREAM/MILK/SHERBTS,,,2020-10-12 ,1,62.98,GROCERY,48 OZ
11015,Quisque,National,STUFFED/MIXED PORK,PORK,,,2021-01-11 ,1,90.47,MEAT, 
11016,"pede sagittis augue, eu",National,READING GLASSES,GLASSES/VISION AIDS,,,2020-08-31 ,1,36.95,DRUG GM, 
11017,Nulla facilisi. Sed neque. Sed,National,MUFFIN & CORN BREAD MIX,BAKING MIXES,,,2021-03-09 ,1,37.16,GROCERY,6OZ
11018,"egestas,",Private,GADGETS/TOOLS,KITCHEN GADGETS,,,2020-08-30 ,1,79.17,DRUG GM,4 PC
11019,Cras pellentesque. Sed dictum. Proin,National,FROZEN ICE CREAM,FROZEN,,,2020-10-07 ,1,61.05,NUTRITION,1 QUART
11020,congue,National,WHOLE - HENS (15 LBS & UNDER F,TURKEY,,,2020-08-28 ,1,80.77,MEAT, 
11021,"pretium et, rutrum",Private,LIQUID NUTRITION FOR ADULTS,DIETARY AID PRODUCTS,,,2020-12-11 ,1,68.42,DRUG GM,8 OZ
11022,Suspendisse sed dolor. Fusce mi,National,FEM. HYGN.NAPKINS,FEMININE HYGIENE,,,2021-04-06 ,1,63.2,DRUG GM,36 COUNT
11023,In nec,National,NO SUBCOMMODITY DESCRIPTION,NO COMMODITY DESCRIPTION,,,2021-01-18 ,1,16.52,MISC. TRANS., 
11024,laoreet lectus quis massa. Mauris,Private,FLUID MILK WHITE ONLY,FLUID MILK PRODUCTS,,,2021-06-04 ,1,37.3,GROCERY,1 PT
11025,sed pede. Cum sociis,National,FRZN BURGERS/BBQ/MEATBALL,FROZEN MEAT,,,2021-03-20 ,1,9.52,MEAT-PCKGD,38.4 OZ
11026,Ut tincidunt,National,MEAT:HAM BULK,DELI MEATS,,,2020-11-14 ,1,97.46,DELI, 
11027,eget odio. Aliquam,National,CIGARETTES,CIGARETTES,,,2021-04-19 ,1,14.32,DRUG GM,CTN
11028,Pellentesque ultricies dignissim,National,BANDAGE/TAPE,FIRST AID PRODUCTS,,,2020-08-16 ,1,99.71,DRUG GM, 
11029,"pede, ultrices a,",National,SHAVE CREAMS AND POWDERS,SHAVING CARE PRODUCTS,,,2020-07-09 ,1,94.85,DRUG GM, 
11030,"fermentum risus, at fringilla purus",National,AUSTRALIAN/NZ WINES,IMPORTED WINE,,,2021-05-26 ,1,34.03,GROCERY,750 ML
11031,eget metus.,National,RAMEN NOODLES/RAMEN CUPS,SOUP,,,2020-07-22 ,1,62.61,GROCERY,6 PK/3 OZ
11032,Sed diam,National,ALKALINE BATTERIES,BATTERIES,,,2020-11-20 ,1,36.57,DRUG GM, 
11033,Donec,National,CHEESE: NATURAL PREPORTND,CHEESES,,,2020-07-08 ,1,77.68,DELI, 
11034,"cursus non,",National,RAWHIDE CHEWS,PET CARE SUPPLIES,,,2021-05-06 ,1,41.66,GROCERY,1CT/10 IN
11035,"rutrum, justo. Praesent",National,DAIRY CASE 100% PURE JUICE - O,REFRGRATD JUICES/DRNKS,,,2021-03-16 ,1,71.57,GROCERY,96 OZ
11036,dolor egestas,National,RYE BREADS,BAKED BREAD/BUNS/ROLLS,,,2020-07-16 ,1,55.87,GROCERY,16 OZ
11037,tincidunt adipiscing.,National,HISPANIC CARBONATED BEVERAGES,HISPANIC,,,2020-07-03 ,1,43.96,GROCERY,13.5 OZ
11038,"elit. Etiam laoreet, libero",National,MISCELLANEOUS MILK,FLUID MILK PRODUCTS,,,2021-02-06 ,1,94.34,GROCERY,32 OZ
11039,dapibus,National,FRZN MEAT ALTERNATIVES,FRZN MEAT/MEAT DINNERS,,,2020-12-03 ,1,64.54,GROCERY,13 OZ
11040,"magna, malesuada vel, convallis",National,POTPOURRI INCENSE,CANDLES/ACCESSORIES,,,2020-07-02 ,1,27.98,DRUG GM, 
11041,ut,National,HASH: CANNED,MEAT - SHELF STABLE,,,2020-12-10 ,1,5.05,GROCERY,15 OZ
11042,"ut mi. Duis risus odio,",National,COVERGIRL,MAKEUP AND TREATMENT,,,2021-03-15 ,1,14.75,COSMETICS, 
11043,Integer id magna et,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2021-04-04 ,1,79.93,GROCERY,12 OZ
11044,lacus.,Private,CHERRIES (EXCEPT MARASCHINO),FRUIT - SHELF STABLE,,,2020-10-18 ,1,36.12,GROCERY,15.25 OZ
11045,nulla. Integer,National,HOME PLANS-MAGAZINE,MAGAZINE,,,2021-03-26 ,1,76.91,DRUG GM, 
11046,"cursus, diam at",National,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,2020-08-18 ,1,96.9,GROCERY,20 OZ
11047,Aliquam,National,DRY SOUP,SOUP,,,2021-01-03 ,1,27.53,GROCERY,5.83 OZ
11048,Donec feugiat metus sit,National,CHICKEN DRUMS,CHICKEN,,,2020-12-16 ,1,87.53,MEAT, 
11049,enim consequat purus. Maecenas libero,National,SFT DRNK 2 LITER BTL CARB INCL,SOFT DRINKS,,,2020-09-07 ,1,22.84,GROCERY,2 LITER
11050,Donec luctus aliquet odio. Etiam,National,PREMIUM 750ML WINES,DOMESTIC WINE,,,2021-05-06 ,1,72.6,GROCERY,750 ML
11051,nunc id enim.,National,RICE SIDE DISH MIXES DRY,DRY BN/VEG/POTATO/RICE,,,2021-01-08 ,1,32.36,GROCERY,12 OZ
11052,posuere cubilia Curae,National,GREAT GIFTS,TOYS AND GAMES,,,2020-08-11 ,1,58.26,DRUG GM, 
11053,vitae purus gravida,National,INDOOR FLOODS AND SPOTS,ELECTRICAL SUPPPLIES,,,2020-12-11 ,1,1.52,DRUG GM, 
11054,ornare.,National,BEVERAGE WINES,MISC WINE,,,2020-09-21 ,1,82.54,GROCERY,1.5 LTR
11055,ut cursus,National,LIQUID NUTRITION FOR ADULTS,DIETARY AID PRODUCTS,,,2021-03-13 ,1,53.42,DRUG GM,6PK/8OZ
11056,ut quam vel sapien imperdiet,National,FOOT CARE - MEDICATED CORN/CAL,FOOT CARE PRODUCTS,,,2020-10-24 ,1,7.35,DRUG GM, 
11057,eget lacus.,National,CANDY BAGS-CHOCOCLATE,CANDY - PACKAGED,,,2021-06-08 ,1,95.96,DRUG GM,3 OZ
11058,"dapibus gravida. Aliquam tincidunt, nunc",Private,GADGETS/TOOLS,KITCHEN GADGETS,,,2020-12-04 ,1,21.91,DRUG GM, 
11059,erat eget ipsum.,National,OVERNIGHT PROCESSING,OVERNIGHT PHOTOFINISHING,,,2021-03-06 ,1,5.01,DRUG GM, 
11060,libero at,National,MAYBELLINE,MAKEUP AND TREATMENT,,,2020-11-27 ,1,95.16,COSMETICS, 
11061,ipsum,National,GRAPEFRUIT,CITRUS,,,2020-12-15 ,1,49.67,PRODUCE, 
11062,orci luctus,National,BROTH,SOUP,,,2020-10-12 ,1,44.65,GROCERY,8 OZ
11063,"elit fermentum risus, at fringilla",Private,LIQUID SOAP,SOAP - LIQUID & BAR,,,2021-01-15 ,1,31.82,DRUG GM, 
11064,auctor. Mauris,National,MAINSTREAM,PASTA SAUCE,,,2020-09-09 ,1,2.25,GROCERY,26 OZ
11065,vitae erat vel pede,National,VENDOR SIZE/SINGLE SERVE COOKI,COOKIES/CONES,,,2021-02-01 ,1,4.45,GROCERY,3.0 OZ
11066,"ut, pharetra sed, hendrerit",National,DRY CAT FOOD SUP PREM (ONE/NUT,CAT FOOD,,,2020-09-23 ,1,67.7,GROCERY,16 LB
11067,penatibus,National,PREMIUM PINTS,ICE CREAM/MILK/SHERBTS,,,2020-10-10 ,1,82.79,GROCERY,PT
11068,"in magna. Phasellus dolor elit,",National,PREMIUM,ICE CREAM/MILK/SHERBTS,,,2020-11-25 ,1,90.26,GROCERY,48 OZ
11069,"nisl arcu iaculis enim,",National,RODENTICIDES,INSECTICIDES,,,2021-03-02 ,1,54.29,DRUG GM,2 PK
11070,Fusce feugiat. Lorem ipsum dolor,National,LAYER CAKE MIX,BAKING MIXES,,,2021-04-16 ,1,79.16,GROCERY,18.9 OZ
11071,ornare tortor,National,WOMENS  HAIR SPRAYS,HAIR CARE PRODUCTS,,,2021-05-08 ,1,84.86,DRUG GM,7 OZ
11072,"fermentum risus, at fringilla purus",National,NOODLE SIDE DISH MIXES,DRY BN/VEG/POTATO/RICE,,,2020-10-31 ,1,51.78,GROCERY,6.2 OZ
11073,"libero lacus,",National,CONDENSED SOUP,SOUP,,,2020-08-03 ,1,63.39,GROCERY,10.5 OZ
11074,"faucibus ut, nulla. Cras eu",National,TEA BAGS (SUPPLEMENT),DRY TEA/COFFEE/COCO MIX,,,2020-12-22 ,1,37.74,NUTRITION,16 CT
11075,"vel, mauris. Integer sem",National,PACKAGE DINNERS: OTHER,DINNER MXS:DRY,,,2020-09-27 ,1,79.86,GROCERY,8 OZ
11076,adipiscing lacus. Ut nec urna,National,FRZN SS PREMIUM ENTREES/DNRS/T,FRZN MEAT/MEAT DINNERS,,,2021-02-22 ,1,95.49,GROCERY,16 OZ
11077,"Duis risus odio, auctor",National,TOMATOES VINE RIPE BULK,TOMATOES,,,2020-11-26 ,1,77.94,PRODUCE,25 LB
11078,odio,National,NON-CARB JCE(OVER 50% JCE),JUICE,,,2021-02-20 ,1,92.97,NUTRITION,32 OZ
11079,arcu. Nunc mauris. Morbi,National,INSTANT COFFEE REGULAR,COFFEE,,,2021-02-21 ,1,73.49,GROCERY,7 OZ
11080,porttitor eros,National,BODY WASH,SOAP - LIQUID & BAR,,,2021-02-07 ,1,81.69,DRUG GM, 
11081,"sapien, cursus",National,VITAMIN - INDIVIDUAL,VITAMINS,,,2020-08-21 ,1,17.68,DRUG GM,60 CT
11082,"nibh. Donec est mauris,",National,FRZN BAGGED VEGETABLES- VALUE,FRZN VEGETABLE/VEG DSH,,,2021-02-09 ,1,84.14,GROCERY,16 OZ
11083,"posuere vulputate, lacus.",National,ORANGES NAVELS ALL,CITRUS,,,2021-05-27 ,1,74.76,PRODUCE, 
11084,urna. Nullam,National,CANDY BAGS-NON CHOCOLATE,CANDY - PACKAGED,,,2020-09-02 ,1,67.65,DRUG GM,5.5 OZ
11085,fringilla. Donec,National,SHAVE CREAMS AND POWDERS,SHAVING CARE PRODUCTS,,,2021-03-28 ,1,88.43,DRUG GM,7 OZ
11086,"egestas a, scelerisque sed,",National,NATURAL BEEF,BEEF,,,2020-10-06 ,1,76.02,MEAT, 
11087,ac libero nec,National,CEREAL - COLD,CEREAL/BREAKFAST,,,2021-03-17 ,1,55.23,NUTRITION,12 OZ
11088,"aliquam iaculis, lacus pede",National,SEASONAL CANDY BAGS-CHOCOLATE,CANDY - PACKAGED,,,2020-11-20 ,1,40.3,DRUG GM,13 OZ
11089,"vulputate, lacus. Cras interdum.",National,SALAD MUSTARD,CONDIMENTS/SAUCES,,,2021-01-10 ,1,4.1,GROCERY,14 OZ
11090,ipsum. Phasellus vitae mauris sit,National,AUTO BODY PAINT/ADHESIVES,AUTOMOTIVE PRODUCTS,,,2021-04-10 ,1,84.6,DRUG GM, 
11091,ipsum ac,Private,COLD AND FLU - PSE,COLD AND FLU,,,2021-03-14 ,1,67.41,DRUG GM, 
11092,nec orci.,National,SEAFOOD-FRE-NON RW-ALL,SEAFOOD-FRESH,,,2021-03-13 ,1,72.59,SEAFOOD-PCKGD,8 OZ
11093,"Integer sem elit,",National,GROUND COFFEE,COFFEE,,,2020-11-27 ,1,72.47,GROCERY,19 CT
11094,luctus felis purus ac tellus.,National,NAILCARE,MAKEUP AND TREATMENT,,,2021-02-01 ,1,97.22,COSMETICS, 
11095,sit amet,National,REFRIGERATED COOKIES-CHUB,REFRGRATD DOUGH PRODUCTS,,,2021-04-27 ,1,60.83,GROCERY,16.5 OZ
11096,aliquet diam. Sed diam,National,DEODORANTS,DEODORANTS,,,2021-05-31 ,1,41.31,DRUG GM, 
11097,"elit. Aliquam auctor, velit",National,SALLY HANSEN,MAKEUP AND TREATMENT,,,2020-11-30 ,1,4.22,COSMETICS, 
11098,mauris eu elit.,Private,PICKLD VEG PEPPERS ETC,PICKLE/RELISH/PKLD VEG,,,2020-08-01 ,1,84.16,GROCERY,16 OZ
11099,placerat. Cras dictum,National,DESIGNER FRAGRANCES,FRAGRANCES,,,2021-02-05 ,1,88.49,COSMETICS, 
11100,Nulla facilisis. Suspendisse commodo tincidunt,National,FRUIT SNACKS,CONVENIENT BRKFST/WHLSM SNACKS,,,2020-06-30 ,1,57.28,GROCERY,4.5 OZ
11101,nibh,National,VITAMIN - NON HERBAL SUPPLEMEN,VITAMINS,,,2020-12-23 ,1,39.28,DRUG GM, 
11102,rutrum lorem ac risus. Morbi,National,VEGETABLES/DRY BEANS,PREPARED/PKGD FOODS,,,2020-07-07 ,1,89.95,NUTRITION,14.5OZ
11103,lacus. Aliquam rutrum lorem,National,BEERALEMALT LIQUORS,BEERS/ALES,,,2021-01-12 ,1,37.17,GROCERY,12 OZ
11104,"magnis dis parturient montes, nascetur",National,TOOLS - FLOOR & FURNITURE,HOUSEHOLD CLEANG NEEDS,,,2021-04-08 ,1,41.77,GROCERY,1 KIT
11105,"molestie in, tempus eu, ligula.",National,ANTIPERSPIRANTS ONLY (ALL OTHE,DEODORANTS,,,2021-06-02 ,1,8.44,DRUG GM, 
11106,eget,National,SPICES & SEASONINGS,SPICES & EXTRACTS,,,2020-07-20 ,1,27.22,GROCERY,.8 OZ
11107,"mauris elit,",National,RAISINS,DRIED FRUIT,,,2020-10-10 ,1,73.77,NUTRITION,12 OZ
11108,adipiscing lobortis,National,TRADITIONA GIN (42 UNDER PROOF,LIQUOR,,,2021-02-20 ,1,41.36,SPIRITS,750 ML
11109,Phasellus,National,FROZEN ENTREES,FROZEN,,,2020-10-10 ,1,39.07,NUTRITION,12 OZ
11110,"lorem, vehicula et, rutrum",National,ULTRA/SUPER TEQUILA,LIQUOR,,,2020-10-02 ,1,10.17,SPIRITS,750ML
11111,Nam ac nulla.,Private,ROLLS: DINNER,ROLLS,,,2021-05-10 ,1,76.3,PASTRY, 
11112,dictum.,National,POURABLE SALAD DRESSINGS,SALD DRSNG/SNDWCH SPRD,,,2021-05-24 ,1,99.59,GROCERY,24 OZ
11113,"mi enim, condimentum",National,CHOICE BEEF,BEEF,,,2021-04-24 ,1,75.76,MEAT, 
11114,sollicitudin,National,BABY FOOD - BEGINNER,BABY FOODS,,,2020-10-16 ,1,33.56,DRUG GM, 
11115,velit eu sem. Pellentesque,National,BODY WASH,SOAP - LIQUID & BAR,,,2020-09-16 ,1,32.23,DRUG GM,18OZ
11116,Integer aliquam adipiscing lacus. Ut,National,DRY CAT FOOD SUP PREM (ONE/NUT,CAT FOOD,,,2020-07-20 ,1,80.64,GROCERY,3.5 LB
11117,ut ipsum ac mi,National,PEANUT BUTTER,PNT BTR/JELLY/JAMS,,,2020-07-13 ,1,31.35,GROCERY,16 OZ
11118,"vel, mauris. Integer sem",National,TEEN-MAGAZINE,MAGAZINE,,,2020-07-13 ,1,19.51,DRUG GM, 
11119,felis ullamcorper viverra. Maecenas iaculis,National,MISC BAG SNACKS,BAG SNACKS,,,2020-09-14 ,1,83.12,GROCERY,13.5 OZ
11120,ante lectus convallis,National,PREMIUM FLOWERING PLANTS,FLORAL-FLOWERING PLANTS,,,2021-01-05 ,1,11.39,FLORAL,6.5 IN
11121,ac ipsum. Phasellus vitae mauris,National,COVERGIRL,MAKEUP AND TREATMENT,,,2020-08-07 ,1,22.49,COSMETICS, 
11122,orci lobortis augue scelerisque,National,PINEAPPLE WHOLE&PEEL/CORED,TROPICAL FRUIT,,,2021-04-25 ,1,31.96,PRODUCE, 
11123,at risus. Nunc ac,National,RYE BREADS,BAKED BREAD/BUNS/ROLLS,,,2020-07-14 ,1,56.29,GROCERY,1 LB
11124,Maecenas malesuada fringilla est. Mauris,National,MEAT: SAUS DRY BULK,DELI MEATS,,,2020-10-25 ,1,62.35,DELI, 
11125,Donec luctus aliquet odio.,National,POPULAR 750ML WINES,DOMESTIC WINE,,,2020-09-08 ,1,99.86,GROCERY,750 ML
11126,Pellentesque habitant morbi tristique senectus,National,SHAMPOO,HAIR CARE PRODUCTS,,,2021-02-25 ,1,46.49,DRUG GM,15 OZ
11127,metus eu erat,Private,IMITATION EXTRACTS,SPICES & EXTRACTS,,,2021-03-13 ,1,46.8,GROCERY,1 OZ
11128,"eget, volutpat ornare, facilisis eget,",National,COVERGIRL,MAKEUP AND TREATMENT,,,2021-03-29 ,1,98.52,COSMETICS, 
11129,"Donec est mauris, rhoncus id,",National,BAGS/TAGS/TISSUE/BOXES,CHRISTMAS  SEASONAL,,,2021-05-08 ,1,36.06,DRUG GM, 
11130,Duis gravida.,National,REFRIGERATED SPECILATY ROLLS,REFRGRATD DOUGH PRODUCTS,,,2020-07-08 ,1,52.4,GROCERY,8 OZ
11131,ultrices. Duis volutpat,National,SW GDS:DONUTS,BREAKFAST SWEETS,,,2020-07-23 ,1,17.42,PASTRY,15.3 OZ
11132,Suspendisse ac,National,APPLES GRANNY SMITH (BULK&BAG),APPLES,,,2020-09-22 ,1,64.1,PRODUCE,3 LB
11133,"dui, in",National,KOSHER FOODS,HISPANIC,,,2020-11-22 ,1,66.81,GROCERY,16 OZ
11134,neque,Private,CELERY,VEGETABLES - ALL OTHERS,,,2021-05-26 ,1,20.32,PRODUCE,1 LB
11135,feugiat. Sed,National,ENERGY DRINK,SOFT DRINKS,,,2021-05-25 ,1,31.95,GROCERY,8.4 OZ
11136,eget odio.,National,CONDENSED SOUP,SOUP,,,2021-03-19 ,1,62.46,GROCERY,11 OZ
11137,urna et,National,METAL BAKEWARE,COOKWARE & BAKEWARE,,,2020-10-31 ,1,16.99,DRUG GM, 
11138,aliquam,Private,RICE - DRY BAG AND BOX,DRY BN/VEG/POTATO/RICE,,,2021-04-15 ,1,57.91,GROCERY,1 LB
